[project, merge commit, file, approach, timeStamp]
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/be2b3020bdceeee936c6a4f499ea4590d114be5f/org/apache/accumulo/proxy/thrift/MutationsRejectedException,SimpleInitializationBlockHandler,1,280 ms
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/be2b3020bdceeee936c6a4f499ea4590d114be5f/org/apache/accumulo/core/conf/Property,SimpleInitializationBlockHandler,4,945 ms
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/be2b3020bdceeee936c6a4f499ea4590d114be5f/org/apache/accumulo/core/replication/thrift/WalEdits,SimpleInitializationBlockHandler,1,283 ms
accumulo,3bd262f8eb8cdf81b461055f9cb9b7ce95530b3e,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/3bd262f8eb8cdf81b461055f9cb9b7ce95530b3e/org/apache/accumulo/core/conf/Property,InsertionLevelInitializationBlockHandler,5,565 ms
accumulo,3bd262f8eb8cdf81b461055f9cb9b7ce95530b3e,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/3bd262f8eb8cdf81b461055f9cb9b7ce95530b3e/org/apache/accumulo/core/conf/Property,SimpleInitializationBlockHandler,5,038 ms
accumulo,5575bc7592cb9912b8eea0bac77224469c5b0704,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/5575bc7592cb9912b8eea0bac77224469c5b0704/org/apache/accumulo/core/conf/Property,InsertionLevelInitializationBlockHandler,5,283 ms
accumulo,5575bc7592cb9912b8eea0bac77224469c5b0704,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/5575bc7592cb9912b8eea0bac77224469c5b0704/org/apache/accumulo/core/conf/Property,SimpleInitializationBlockHandler,4,772 ms
accumulo,223b396966cc1505399f8e1ef4d425120397b130,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/223b396966cc1505399f8e1ef4d425120397b130/org/apache/accumulo/core/cli/ClientOpts,InsertionLevelInitializationBlockHandler,4,806 ms
accumulo,223b396966cc1505399f8e1ef4d425120397b130,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/223b396966cc1505399f8e1ef4d425120397b130/org/apache/accumulo/core/cli/ClientOpts,SimpleInitializationBlockHandler,4,439 ms
accumulo,273961cf40da19093728d2d91dbc6607c10cff15,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/273961cf40da19093728d2d91dbc6607c10cff15/org/apache/accumulo/core/cli/ClientOpts,InsertionLevelInitializationBlockHandler,5,367 ms
accumulo,273961cf40da19093728d2d91dbc6607c10cff15,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/273961cf40da19093728d2d91dbc6607c10cff15/org/apache/accumulo/test/util/CertUtils,InsertionLevelInitializationBlockHandler,4,474 ms
accumulo,273961cf40da19093728d2d91dbc6607c10cff15,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/273961cf40da19093728d2d91dbc6607c10cff15/org/apache/accumulo/server/master/balancer/HostRegexTableLoadBalancerTest,InsertionLevelInitializationBlockHandler,4,760 ms
accumulo,273961cf40da19093728d2d91dbc6607c10cff15,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/273961cf40da19093728d2d91dbc6607c10cff15/org/apache/accumulo/core/cli/ClientOpts,SimpleInitializationBlockHandler,5,539 ms
accumulo,273961cf40da19093728d2d91dbc6607c10cff15,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/273961cf40da19093728d2d91dbc6607c10cff15/org/apache/accumulo/test/util/CertUtils,SimpleInitializationBlockHandler,4,460 ms
accumulo,273961cf40da19093728d2d91dbc6607c10cff15,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/273961cf40da19093728d2d91dbc6607c10cff15/org/apache/accumulo/server/master/balancer/HostRegexTableLoadBalancerTest,SimpleInitializationBlockHandler,4,772 ms
accumulo,6ae7ddb99d10635e713742f35fc1db0ce9332ba2,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/6ae7ddb99d10635e713742f35fc1db0ce9332ba2/org/apache/accumulo/gc/GarbageCollectWriteAheadLogsTest,InsertionLevelInitializationBlockHandler,3,197 ms
accumulo,6ae7ddb99d10635e713742f35fc1db0ce9332ba2,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/6ae7ddb99d10635e713742f35fc1db0ce9332ba2/org/apache/accumulo/gc/GarbageCollectWriteAheadLogsTest,SimpleInitializationBlockHandler,2,929 ms
accumulo,5a6481f7c15253bfc19a0ded5a96cb02ce9edb7e,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/5a6481f7c15253bfc19a0ded5a96cb02ce9edb7e/org/apache/accumulo/server/master/balancer/BaseHostRegexTableLoadBalancerTest,InsertionLevelInitializationBlockHandler,4,011 ms
accumulo,5a6481f7c15253bfc19a0ded5a96cb02ce9edb7e,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/5a6481f7c15253bfc19a0ded5a96cb02ce9edb7e/org/apache/accumulo/server/master/balancer/BaseHostRegexTableLoadBalancerTest,SimpleInitializationBlockHandler,3,821 ms
accumulo,40d954f22b22ff437b938c6bf3607298b30e1088,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/40d954f22b22ff437b938c6bf3607298b30e1088/org/apache/accumulo/tserver/TabletServer,InsertionLevelInitializationBlockHandler,15,091 ms
accumulo,40d954f22b22ff437b938c6bf3607298b30e1088,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/40d954f22b22ff437b938c6bf3607298b30e1088/org/apache/accumulo/tserver/TabletServer,SimpleInitializationBlockHandler,14,281 ms
accumulo,3bdb6cd94d0fbdd88bff6da4aeb682bd4391c847,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/3bdb6cd94d0fbdd88bff6da4aeb682bd4391c847/org/apache/accumulo/fate/zookeeper/ZooUtil,InsertionLevelInitializationBlockHandler,1,604 ms
accumulo,3bdb6cd94d0fbdd88bff6da4aeb682bd4391c847,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/3bdb6cd94d0fbdd88bff6da4aeb682bd4391c847/org/apache/accumulo/fate/zookeeper/ZooUtil,SimpleInitializationBlockHandler,1,615 ms
accumulo,bffc9a3ed05f0314bc3d148bf32d85238db28db0,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/bffc9a3ed05f0314bc3d148bf32d85238db28db0/org/apache/accumulo/core/client/impl/ThriftScanner,InsertionLevelInitializationBlockHandler,1,514 ms
accumulo,bffc9a3ed05f0314bc3d148bf32d85238db28db0,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/bffc9a3ed05f0314bc3d148bf32d85238db28db0/org/apache/accumulo/tserver/NativeMap,InsertionLevelInitializationBlockHandler,1,548 ms
accumulo,bffc9a3ed05f0314bc3d148bf32d85238db28db0,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/bffc9a3ed05f0314bc3d148bf32d85238db28db0/org/apache/accumulo/gc/GarbageCollectWriteAheadLogsTest,InsertionLevelInitializationBlockHandler,1,454 ms
accumulo,bffc9a3ed05f0314bc3d148bf32d85238db28db0,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/bffc9a3ed05f0314bc3d148bf32d85238db28db0/org/apache/accumulo/test/randomwalk/bulk/BulkPlusOne,InsertionLevelInitializationBlockHandler,1,380 ms
accumulo,bffc9a3ed05f0314bc3d148bf32d85238db28db0,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/bffc9a3ed05f0314bc3d148bf32d85238db28db0/org/apache/accumulo/start/classloader/AccumuloClassLoader,InsertionLevelInitializationBlockHandler,1,498 ms
accumulo,bffc9a3ed05f0314bc3d148bf32d85238db28db0,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/bffc9a3ed05f0314bc3d148bf32d85238db28db0/org/apache/accumulo/core/file/blockfile/cache/ClassSize,InsertionLevelInitializationBlockHandler,1,458 ms
accumulo,bffc9a3ed05f0314bc3d148bf32d85238db28db0,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/bffc9a3ed05f0314bc3d148bf32d85238db28db0/org/apache/accumulo/core/cli/ClientOpts,InsertionLevelInitializationBlockHandler,1,548 ms
accumulo,bffc9a3ed05f0314bc3d148bf32d85238db28db0,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/bffc9a3ed05f0314bc3d148bf32d85238db28db0/org/apache/accumulo/server/master/balancer/BaseHostRegexTableLoadBalancerTest,InsertionLevelInitializationBlockHandler,1,478 ms
accumulo,bffc9a3ed05f0314bc3d148bf32d85238db28db0,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/bffc9a3ed05f0314bc3d148bf32d85238db28db0/org/apache/accumulo/core/client/impl/ConditionalWriterImpl,InsertionLevelInitializationBlockHandler,1,737 ms
accumulo,bffc9a3ed05f0314bc3d148bf32d85238db28db0,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/bffc9a3ed05f0314bc3d148bf32d85238db28db0/org/apache/accumulo/tserver/TabletServer,InsertionLevelInitializationBlockHandler,1,949 ms
accumulo,bffc9a3ed05f0314bc3d148bf32d85238db28db0,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/bffc9a3ed05f0314bc3d148bf32d85238db28db0/org/apache/accumulo/core/file/rfile/bcfile/Compression,InsertionLevelInitializationBlockHandler,1,501 ms
accumulo,bffc9a3ed05f0314bc3d148bf32d85238db28db0,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/bffc9a3ed05f0314bc3d148bf32d85238db28db0/org/apache/accumulo/test/util/CertUtils,InsertionLevelInitializationBlockHandler,1,501 ms
accumulo,bffc9a3ed05f0314bc3d148bf32d85238db28db0,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/bffc9a3ed05f0314bc3d148bf32d85238db28db0/org/apache/accumulo/fate/zookeeper/ZooUtil,InsertionLevelInitializationBlockHandler,1,469 ms
accumulo,bffc9a3ed05f0314bc3d148bf32d85238db28db0,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/bffc9a3ed05f0314bc3d148bf32d85238db28db0/org/apache/accumulo/core/client/impl/ThriftScanner,SimpleInitializationBlockHandler,1,535 ms
accumulo,bffc9a3ed05f0314bc3d148bf32d85238db28db0,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/bffc9a3ed05f0314bc3d148bf32d85238db28db0/org/apache/accumulo/tserver/NativeMap,SimpleInitializationBlockHandler,1,558 ms
accumulo,bffc9a3ed05f0314bc3d148bf32d85238db28db0,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/bffc9a3ed05f0314bc3d148bf32d85238db28db0/org/apache/accumulo/gc/GarbageCollectWriteAheadLogsTest,SimpleInitializationBlockHandler,1,471 ms
accumulo,bffc9a3ed05f0314bc3d148bf32d85238db28db0,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/bffc9a3ed05f0314bc3d148bf32d85238db28db0/org/apache/accumulo/test/randomwalk/bulk/BulkPlusOne,SimpleInitializationBlockHandler,1,376 ms
accumulo,bffc9a3ed05f0314bc3d148bf32d85238db28db0,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/bffc9a3ed05f0314bc3d148bf32d85238db28db0/org/apache/accumulo/start/classloader/AccumuloClassLoader,SimpleInitializationBlockHandler,1,446 ms
accumulo,bffc9a3ed05f0314bc3d148bf32d85238db28db0,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/bffc9a3ed05f0314bc3d148bf32d85238db28db0/org/apache/accumulo/core/file/blockfile/cache/ClassSize,SimpleInitializationBlockHandler,1,464 ms
accumulo,bffc9a3ed05f0314bc3d148bf32d85238db28db0,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/bffc9a3ed05f0314bc3d148bf32d85238db28db0/org/apache/accumulo/core/cli/ClientOpts,SimpleInitializationBlockHandler,1,466 ms
accumulo,bffc9a3ed05f0314bc3d148bf32d85238db28db0,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/bffc9a3ed05f0314bc3d148bf32d85238db28db0/org/apache/accumulo/server/master/balancer/BaseHostRegexTableLoadBalancerTest,SimpleInitializationBlockHandler,1,465 ms
accumulo,bffc9a3ed05f0314bc3d148bf32d85238db28db0,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/bffc9a3ed05f0314bc3d148bf32d85238db28db0/org/apache/accumulo/core/client/impl/ConditionalWriterImpl,SimpleInitializationBlockHandler,1,590 ms
accumulo,bffc9a3ed05f0314bc3d148bf32d85238db28db0,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/bffc9a3ed05f0314bc3d148bf32d85238db28db0/org/apache/accumulo/tserver/TabletServer,SimpleInitializationBlockHandler,1,945 ms
accumulo,bffc9a3ed05f0314bc3d148bf32d85238db28db0,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/bffc9a3ed05f0314bc3d148bf32d85238db28db0/org/apache/accumulo/core/file/rfile/bcfile/Compression,SimpleInitializationBlockHandler,1,537 ms
accumulo,bffc9a3ed05f0314bc3d148bf32d85238db28db0,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/bffc9a3ed05f0314bc3d148bf32d85238db28db0/org/apache/accumulo/test/util/CertUtils,SimpleInitializationBlockHandler,1,454 ms
accumulo,bffc9a3ed05f0314bc3d148bf32d85238db28db0,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/bffc9a3ed05f0314bc3d148bf32d85238db28db0/org/apache/accumulo/fate/zookeeper/ZooUtil,SimpleInitializationBlockHandler,1,512 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/proxy/thrift/AccumuloException,InsertionLevelInitializationBlockHandler,3,411 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/proxy/thrift/KeyValueAndPeek,InsertionLevelInitializationBlockHandler,3,819 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/core/client/impl/thrift/ThriftSecurityException,InsertionLevelInitializationBlockHandler,1,570 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/core/replication/thrift/RemoteReplicationException,InsertionLevelInitializationBlockHandler,3,598 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/core/master/thrift/MasterClientService,InsertionLevelInitializationBlockHandler,70,409 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/core/master/thrift/DeadServer,InsertionLevelInitializationBlockHandler,3,512 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/proxy/thrift/NamespaceNotEmptyException,InsertionLevelInitializationBlockHandler,3,026 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/core/client/impl/thrift/TDiskUsage,InsertionLevelInitializationBlockHandler,1,339 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/proxy/thrift/NoMoreEntriesException,InsertionLevelInitializationBlockHandler,2,892 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/proxy/thrift/Condition,InsertionLevelInitializationBlockHandler,3,804 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/proxy/thrift/Column,InsertionLevelInitializationBlockHandler,3,470 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/core/master/thrift/BulkImportStatus,InsertionLevelInitializationBlockHandler,3,398 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/proxy/thrift/UnknownWriter,InsertionLevelInitializationBlockHandler,2,970 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/proxy/thrift/BatchScanOptions,InsertionLevelInitializationBlockHandler,4,374 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/proxy/thrift/Range,InsertionLevelInitializationBlockHandler,3,509 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/core/security/thrift/TAuthenticationKey,InsertionLevelInitializationBlockHandler,1,375 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/core/tabletserver/thrift/ActiveScan,InsertionLevelInitializationBlockHandler,5,938 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/core/replication/thrift/KeyValues,InsertionLevelInitializationBlockHandler,3,222 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/core/client/impl/thrift/ClientService,InsertionLevelInitializationBlockHandler,3,691 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/tracer/thrift/Annotation,InsertionLevelInitializationBlockHandler,3,164 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/core/tabletserver/thrift/IteratorConfig,InsertionLevelInitializationBlockHandler,3,117 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/proxy/thrift/ConditionalUpdates,InsertionLevelInitializationBlockHandler,3,475 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/core/replication/thrift/ReplicationCoordinatorException,InsertionLevelInitializationBlockHandler,3,029 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/core/master/thrift/Compacting,InsertionLevelInitializationBlockHandler,3,220 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/proxy/thrift/TableNotFoundException,InsertionLevelInitializationBlockHandler,3,006 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/proxy/thrift/CompactionStrategyConfig,InsertionLevelInitializationBlockHandler,3,283 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/core/data/thrift/TKeyValue,InsertionLevelInitializationBlockHandler,1,337 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/core/data/thrift/TRange,InsertionLevelInitializationBlockHandler,1,542 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/core/data/thrift/TKeyExtent,InsertionLevelInitializationBlockHandler,1,357 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/core/data/thrift/IterInfo,InsertionLevelInitializationBlockHandler,1,394 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/core/data/thrift/TConditionalSession,InsertionLevelInitializationBlockHandler,1,374 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/proxy/thrift/ScanOptions,InsertionLevelInitializationBlockHandler,4,309 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/proxy/thrift/ActiveScan,InsertionLevelInitializationBlockHandler,5,396 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/proxy/thrift/KeyExtent,InsertionLevelInitializationBlockHandler,3,319 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/proxy/thrift/ConditionalWriterOptions,InsertionLevelInitializationBlockHandler,4,025 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/core/data/thrift/TConditionalMutation,InsertionLevelInitializationBlockHandler,1,400 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/tracer/thrift/TestService,InsertionLevelInitializationBlockHandler,4,442 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/core/tabletserver/thrift/ActionStats,InsertionLevelInitializationBlockHandler,4,345 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/core/master/thrift/RecoveryStatus,InsertionLevelInitializationBlockHandler,3,387 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/core/security/thrift/TAuthenticationTokenIdentifier,InsertionLevelInitializationBlockHandler,1,438 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/core/gc/thrift/GCMonitorService,InsertionLevelInitializationBlockHandler,4,629 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/proxy/thrift/ColumnUpdate,InsertionLevelInitializationBlockHandler,4,343 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/proxy/thrift/ActiveCompaction,InsertionLevelInitializationBlockHandler,4,961 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/proxy/thrift/NamespaceExistsException,InsertionLevelInitializationBlockHandler,2,964 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/tracer/thrift/RemoteSpan,InsertionLevelInitializationBlockHandler,5,035 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/core/data/thrift/InitialScan,InsertionLevelInitializationBlockHandler,1,363 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/tracer/thrift/SpanReceiver,InsertionLevelInitializationBlockHandler,3,546 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/core/client/impl/thrift/ThriftTableOperationException,InsertionLevelInitializationBlockHandler,1,491 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/core/tabletserver/thrift/TabletClientService,InsertionLevelInitializationBlockHandler,154,650 ms
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,C:/UFPE/miningframework/SOOTAnalysisOutput/accumulo/d4eb55daf5407679f485b9abef207fd2c76e7d73/org/apache/accumulo/core/data/thrift/ScanResult,InsertionLevelInitializationBlockHandler,1,425 ms
