project,merge commit,file,number of InsertionLevelInitializationBlockHandler conflicts,number of SimpleInitializationBlockHandler conflicts,number of Actual conflicts,number of InsertionLevelInitializationBlockHandler for initialization block conflicts,number of SimpleInitializationBlockHandler for initialization block conflicts,number of Actual for initialization block conflicts,InsertionLevelInitializationBlockHandler output = SimpleInitializationBlockHandler output,InsertionLevelInitializationBlockHandler output = Actual output,SimpleInitializationBlockHandler output = Actual output,InsertionLevelInitializationBlockHandler conflicts = SimpleInitializationBlockHandler conflicts,InsertionLevelInitializationBlockHandler conflicts = Actual conflicts,SimpleInitializationBlockHandler conflicts = Actual conflicts
jenkins,681386990da25f95ba31911a88fcae213723d254,UpdateCenter,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,681386990da25f95ba31911a88fcae213723d254,Gadgets,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,681386990da25f95ba31911a88fcae213723d254,PluginManager,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,71e78b45b025fbbd8fd8e9c1519a078a59039eeb,CliProtocol,1,1,0,1,1,0,true,false,false,true,false,false
jenkins,34c88568d330b87e0ed739b385eaaca9271bfecf,JDKInstaller,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,556d6f70369bcd09f1deb60854281ef9093d42fd,JDKInstaller,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,3fc98a90b874e2493413fe70f16b648847e053d4,CLIActionTest,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,c25b345460d2bc3fd1ed649777a332221b8c38e0,CLIActionTest,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,8b2f795dc8fa4cb9c8d3e1faf1f2a735802873e0,PluginWrapperTest,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,411f2c80b47bdb9b8c76f783b381237eb81b2fe5,PluginWrapperTest,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,706aa7ad95f9461b58afb480dab6441b861fd24d,Jenkins,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,4753091384ea51c56cc09a0f96666ea9a4c2e03e,Jenkins,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,4753091384ea51c56cc09a0f96666ea9a4c2e03e,ComputerSet,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,4753091384ea51c56cc09a0f96666ea9a4c2e03e,CliProtocol,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,4753091384ea51c56cc09a0f96666ea9a4c2e03e,JnlpSlaveAgentProtocol,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,4753091384ea51c56cc09a0f96666ea9a4c2e03e,JnlpSlaveAgentProtocol3,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,56f158694a3533de50bea5889ad892a80242612a,ComputerSet,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,56f158694a3533de50bea5889ad892a80242612a,JnlpSlaveAgentProtocol3,1,2,0,1,1,0,false,false,false,false,false,false
jenkins,56f158694a3533de50bea5889ad892a80242612a,Jenkins,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,56f158694a3533de50bea5889ad892a80242612a,CliProtocol,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,56f158694a3533de50bea5889ad892a80242612a,JnlpSlaveAgentProtocol,0,0,0,0,0,0,true,false,false,true,true,true
jenkins,4ecd9ff1ef5512fd3a14bbbba58037adfe1b2333,Jenkins,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,7886b73c1c1ec484f36844d9ee8472e68d9dc4b7,JnlpSlaveAgentProtocol3,1,1,0,1,1,0,false,false,false,false,false,false
jenkins,120d8b53950318d11bd1a2aa65da1c01eba53583,JnlpSlaveAgentProtocol3,1,1,0,1,1,0,false,false,false,false,false,false
jenkins,869f66cc075f100a5c03f1a17805d6264d4478df,Jenkins,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,4c0d5ea6437000b3dd2bf66a6568271712b612fc,ReflectionUtils,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,d049840bcc6478edb09d43d409303bf5787d32d2,ViewJob,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,d049840bcc6478edb09d43d409303bf5787d32d2,Jenkins,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,d049840bcc6478edb09d43d409303bf5787d32d2,HealthReport,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,d049840bcc6478edb09d43d409303bf5787d32d2,TestResultAction,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,d049840bcc6478edb09d43d409303bf5787d32d2,JenkinsRule,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,d049840bcc6478edb09d43d409303bf5787d32d2,JDKInstaller,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,d049840bcc6478edb09d43d409303bf5787d32d2,OldDataMonitorTest,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,d049840bcc6478edb09d43d409303bf5787d32d2,AntClassLoader,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,d049840bcc6478edb09d43d409303bf5787d32d2,Result,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,d049840bcc6478edb09d43d409303bf5787d32d2,TestResultTest,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,0bd065f3d180a1e0bcf7febb3213e72450d324f3,ViewJob,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,0bd065f3d180a1e0bcf7febb3213e72450d324f3,HealthReport,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,0bd065f3d180a1e0bcf7febb3213e72450d324f3,TestResultAction,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,0bd065f3d180a1e0bcf7febb3213e72450d324f3,JenkinsRule,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,0bd065f3d180a1e0bcf7febb3213e72450d324f3,JDKInstaller,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,0bd065f3d180a1e0bcf7febb3213e72450d324f3,OldDataMonitorTest,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,0bd065f3d180a1e0bcf7febb3213e72450d324f3,AntClassLoader,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,0bd065f3d180a1e0bcf7febb3213e72450d324f3,Result,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,0bd065f3d180a1e0bcf7febb3213e72450d324f3,TestResultTest,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,a621099bf1a9082b115c173a9d9416e8027db298,ViewJob,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,a621099bf1a9082b115c173a9d9416e8027db298,ManagedWindowsServiceLauncher,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,a621099bf1a9082b115c173a9d9416e8027db298,EbayPolicy,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,a621099bf1a9082b115c173a9d9416e8027db298,HealthReport,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,a621099bf1a9082b115c173a9d9416e8027db298,TestResultAction,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,a621099bf1a9082b115c173a9d9416e8027db298,ClassLoaderReflectionToolkit,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,a621099bf1a9082b115c173a9d9416e8027db298,JenkinsRule,2,2,0,0,0,0,true,false,false,true,false,false
jenkins,a621099bf1a9082b115c173a9d9416e8027db298,ComputerSet,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,a621099bf1a9082b115c173a9d9416e8027db298,JDKInstaller,3,3,0,0,0,0,true,false,false,true,false,false
jenkins,a621099bf1a9082b115c173a9d9416e8027db298,HudsonTestCase,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,a621099bf1a9082b115c173a9d9416e8027db298,MyspacePolicy,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,a621099bf1a9082b115c173a9d9416e8027db298,OldDataMonitorTest,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,a621099bf1a9082b115c173a9d9416e8027db298,IOUtils,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,a621099bf1a9082b115c173a9d9416e8027db298,AntClassLoader,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,a621099bf1a9082b115c173a9d9416e8027db298,Result,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,a621099bf1a9082b115c173a9d9416e8027db298,TestResultTest,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,32376946b8e97468837f737054933612f21182d4,CallableDirectionChecker,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,32376946b8e97468837f737054933612f21182d4,DefaultFilePathFilter,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,ccbe96227f934ae311714fb9d16f38534966538d,Queue,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,ccbe96227f934ae311714fb9d16f38534966538d,ViewJob,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,ccbe96227f934ae311714fb9d16f38534966538d,ManagedWindowsServiceLauncher,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,ccbe96227f934ae311714fb9d16f38534966538d,EbayPolicy,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,ccbe96227f934ae311714fb9d16f38534966538d,HealthReport,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,ccbe96227f934ae311714fb9d16f38534966538d,TestResultAction,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,ccbe96227f934ae311714fb9d16f38534966538d,ClassLoaderReflectionToolkit,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,ccbe96227f934ae311714fb9d16f38534966538d,JenkinsRule,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,ccbe96227f934ae311714fb9d16f38534966538d,ComputerSet,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,ccbe96227f934ae311714fb9d16f38534966538d,JDKInstaller,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,ccbe96227f934ae311714fb9d16f38534966538d,HudsonTestCase,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,ccbe96227f934ae311714fb9d16f38534966538d,MyspacePolicy,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,ccbe96227f934ae311714fb9d16f38534966538d,OldDataMonitorTest,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,ccbe96227f934ae311714fb9d16f38534966538d,IOUtils,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,ccbe96227f934ae311714fb9d16f38534966538d,AntClassLoader,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,ccbe96227f934ae311714fb9d16f38534966538d,Result,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,ccbe96227f934ae311714fb9d16f38534966538d,TestResultTest,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,ccbe96227f934ae311714fb9d16f38534966538d,User,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,1203b091902526620775a3e3603a245b81ed46b4,Queue,7,7,0,2,2,0,true,false,false,true,false,false
jenkins,1203b091902526620775a3e3603a245b81ed46b4,ComputerSet,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,1203b091902526620775a3e3603a245b81ed46b4,TestPluginManager,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,1203b091902526620775a3e3603a245b81ed46b4,MavenArtifact,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,1203b091902526620775a3e3603a245b81ed46b4,AbstractMavenProcessFactory,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,1203b091902526620775a3e3603a245b81ed46b4,ProcessCache,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,ee9410d1d2429878629a9166f9333f55a5581ad8,MavenArtifact,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,ee9410d1d2429878629a9166f9333f55a5581ad8,AbstractMavenProcessFactory,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,ee9410d1d2429878629a9166f9333f55a5581ad8,ProcessCache,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,de1b368aaa2f7476772e0f0849667c8f73a41fbb,Queue,5,5,0,2,2,0,true,false,false,true,false,false
jenkins,de1b368aaa2f7476772e0f0849667c8f73a41fbb,ComputerSet,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,de1b368aaa2f7476772e0f0849667c8f73a41fbb,TestPluginManager,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,de1b368aaa2f7476772e0f0849667c8f73a41fbb,Run,13,13,0,0,0,0,true,false,false,true,false,false
